"Bykov_Iyun" "Bykov_Sto_Nochey" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"слышу" 0.00396180816924844 0 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.017951709900368 0.00403909847322078
"смеется" 0 0 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.0121172954196623
"смеха" 0.00198090408462422 0.00135592301069145 0.000830626874101885 0.01424546519358 0.0173526757826057 0 0 0.00134636615774026
"снегу" 0 0.00271184602138291 0.000830626874101885 0 0.00347053515652114 0.0155621838931397 0.008975854950184 0.0067318307887013
"собаки" 0.000990452042312111 0.00203388451603718 0.00332250749640754 0.00474848839786001 0 0.00259369731552328 0.00598390330012267 0.00807819694644155
"собрание" 0.0108949724654332 0.00203388451603718 0.00249188062230565 0 0 0.00518739463104656 0.00299195165006134 0
"современного" 0.000990452042312111 0.00542369204276581 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00259369731552328 0 0.00403909847322078
"становясь" 0.00198090408462422 0.00135592301069145 0 0 0.0416464218782536 0.00518739463104656 0.00299195165006134 0.00134636615774026
"стараясь" 0.00594271225387267 0.00203388451603718 0.00249188062230565 0.00633131786381335 0 0.00259369731552328 0.00299195165006134 0.00269273231548052
"старости" 0.00693316429618478 0.00542369204276581 0.00249188062230565 0.00158282946595334 0 0 0 0.00134636615774026
"старуха" 0.00297135612693633 0.00745757655880299 0.000830626874101885 0 0.00694107031304227 0.00778109194656984 0 0
"стихотворения" 0.00198090408462422 0.0122033070962231 0 0 0 0 0 0
"суд" 0.00396180816924844 0.00203388451603718 0.00415313437050942 0.00791414732976669 0 0.00259369731552328 0.00598390330012267 0
"теплый" 0.00594271225387267 0 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.008975854950184 0.00403909847322078
"тон" 0.008914068380809 0.00542369204276581 0.00166125374820377 0.00158282946595334 0 0 0 0
"угрюмо" 0 0 0 0 0.00347053515652114 0 0.00299195165006134 0.0242345908393247
"узнать" 0.00198090408462422 0.00338980752672863 0.00664501499281508 0.00158282946595334 0 0 0.00299195165006134 0.00403909847322078
"успеха" 0 0.00406776903207436 0.00332250749640754 0.01424546519358 0.00347053515652114 0 0 0
"формы" 0.00198090408462422 0.00406776903207436 0.00249188062230565 0.00474848839786001 0 0 0 0.00807819694644155
"хрущева" 0 0 0.000830626874101885 0.00158282946595334 0 0 0 0.0242345908393247
"целиком" 0.00198090408462422 0.00406776903207436 0 0.00316565893190668 0.0138821406260845 0.00259369731552328 0 0.0067318307887013
"целом" 0.00297135612693633 0.00406776903207436 0.00332250749640754 0.00474848839786001 0.00347053515652114 0.00518739463104656 0.00299195165006134 0
"черная" 0.00594271225387267 0 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.0103747892620931 0 0.00403909847322078
"чести" 0.00396180816924844 0.00271184602138291 0.00249188062230565 0.00949697679572003 0 0 0 0.00403909847322078
"чудеса" 0.00297135612693633 0.00135592301069145 0.00996752248922262 0.00158282946595334 0 0 0.00598390330012267 0
"шампанское" 0 0.00135592301069145 0.00581438811871319 0.00316565893190668 0.00694107031304227 0.00259369731552328 0.0149597582503067 0.00134636615774026
"шофер" 0.00396180816924844 0 0.00498376124461131 0.00158282946595334 0 0 0 0.0121172954196623
"шур" 0.0188185888039301 0.000677961505345726 0 0 0 0 0 0
"i" 0.000990452042312111 0.00406776903207436 0.00415313437050942 0 0.0104116054695634 0 0 0.00538546463096104
"андрюха" 0 0 0 0 0 0 0.00299195165006134 0.0242345908393247
"безумно" 0.00198090408462422 0.00881349956949444 0.00166125374820377 0.00158282946595334 0 0.00259369731552328 0 0
"бок" 0 0.000677961505345726 0.00332250749640754 0 0.00347053515652114 0 0.008975854950184 0.0134636615774026
"борьба" 0.000990452042312111 0.00406776903207436 0.00498376124461131 0.00316565893190668 0 0.00259369731552328 0.008975854950184 0
"боялись" 0.00396180816924844 0.00135592301069145 0.00747564186691696 0.00474848839786001 0 0 0 0.00134636615774026
"братьев" 0.000990452042312111 0.00271184602138291 0.00415313437050942 0.00158282946595334 0.00694107031304227 0.00259369731552328 0 0.0067318307887013
"бросает" 0.000990452042312111 0.00203388451603718 0.00332250749640754 0.00474848839786001 0 0 0.0119678066002453 0.00538546463096104
"будьте" 0 0.00135592301069145 0.00415313437050942 0.00158282946595334 0 0 0.026927564850552 0.00269273231548052
"вел" 0.008914068380809 0 0.00332250749640754 0.00158282946595334 0 0 0 0.0067318307887013
"вернее" 0.000990452042312111 0.00542369204276581 0.00249188062230565 0.00316565893190668 0.00347053515652114 0.00518739463104656 0 0.00269273231548052
"вернуть" 0.00495226021156056 0.00474573053742009 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0 0
"вечная" 0.000990452042312111 0.00542369204276581 0.00332250749640754 0.00633131786381335 0 0 0.00299195165006134 0.00134636615774026
"видят" 0.000990452042312111 0.00203388451603718 0.00332250749640754 0.00474848839786001 0 0.00518739463104656 0.0149597582503067 0.00134636615774026
"вийона" 0 0.0128812686015688 0 0 0 0 0 0
"включая" 0.00396180816924844 0 0.00664501499281508 0.00633131786381335 0 0.00259369731552328 0.00299195165006134 0.00134636615774026
"внутренний" 0.00198090408462422 0.00406776903207436 0.00332250749640754 0.00633131786381335 0 0 0.00299195165006134 0.00269273231548052
"возможностей" 0.000990452042312111 0.00610165354811154 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00518739463104656 0 0
"возник" 0.000990452042312111 0.00203388451603718 0.00332250749640754 0.0126626357276267 0.00347053515652114 0 0.00598390330012267 0
"волны" 0 0.00474573053742009 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0.00598390330012267 0.0067318307887013
"вопросом" 0.00297135612693633 0.000677961505345726 0.00415313437050942 0.00791414732976669 0.00694107031304227 0.00259369731552328 0 0.00269273231548052
"вскочил" 0.00594271225387267 0.000677961505345726 0.00166125374820377 0 0 0.00518739463104656 0 0.0107709292619221
"вспомним" 0 0.00881349956949444 0.000830626874101885 0.00158282946595334 0.0138821406260845 0 0 0
"выбрал" 0.00198090408462422 0.00474573053742009 0.00332250749640754 0.00158282946595334 0 0.00518739463104656 0 0.00403909847322078
"выжить" 0.00198090408462422 0.00610165354811154 0.00332250749640754 0.00316565893190668 0 0.00259369731552328 0 0.00134636615774026
"вынул" 0 0 0.00415313437050942 0 0 0.00778109194656984 0 0.0148100277351428
"вырос" 0.000990452042312111 0.00610165354811154 0.000830626874101885 0.00316565893190668 0.00694107031304227 0.00518739463104656 0.00299195165006134 0.00134636615774026
"галича" 0 0.0128812686015688 0 0 0 0 0 0
"георгий" 0.0108949724654332 0.00271184602138291 0.00166125374820377 0 0 0 0.00299195165006134 0.00134636615774026
"героиня" 0 0.00949146107484017 0.000830626874101885 0.00158282946595334 0 0.00778109194656984 0 0
"гиммлер" 0 0 0 0 0 0 0 0.0255809569970649
"главе" 0 0.00610165354811154 0.000830626874101885 0.00633131786381335 0.00347053515652114 0 0.00598390330012267 0.00269273231548052
"головами" 0 0.00135592301069145 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.0103747892620931 0.00299195165006134 0.00403909847322078
"давали" 0.00693316429618478 0.000677961505345726 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00403909847322078
"делала" 0.00693316429618478 0.000677961505345726 0.00415313437050942 0.00633131786381335 0.00347053515652114 0 0 0.00134636615774026
"деньгами" 0.00198090408462422 0.00203388451603718 0.00415313437050942 0.00949697679572003 0 0.00518739463104656 0.00299195165006134 0
"ди" 0 0 0.0132900299856302 0 0 0 0 0.00403909847322078
"диалог" 0.00495226021156056 0.00881349956949444 0.000830626874101885 0 0 0 0 0
"дна" 0.00495226021156056 0.000677961505345726 0.00166125374820377 0.00316565893190668 0 0.0129684865776164 0.00299195165006134 0.00403909847322078
"добра" 0.000990452042312111 0.00338980752672863 0.00498376124461131 0.00316565893190668 0 0.00778109194656984 0.00598390330012267 0
"договор" 0.00396180816924844 0.000677961505345726 0.00166125374820377 0 0.00694107031304227 0 0.0209436615504293 0.00403909847322078
"достает" 0 0 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00778109194656984 0.0209436615504293 0.00269273231548052
"дочери" 0.00396180816924844 0.00406776903207436 0.00249188062230565 0.00474848839786001 0 0 0.00299195165006134 0.00269273231548052
"дружба" 0.00495226021156056 0.000677961505345726 0.00166125374820377 0.01424546519358 0 0 0.00299195165006134 0.00134636615774026
"едят" 0.00297135612693633 0 0.00332250749640754 0.00474848839786001 0.0104116054695634 0.0103747892620931 0.00299195165006134 0.00134636615774026
"ехали" 0.00495226021156056 0.00135592301069145 0.00830626874101885 0 0.00347053515652114 0 0 0.00134636615774026
"ждала" 0.00792361633849689 0 0.00415313437050942 0.00158282946595334 0.0104116054695634 0.00259369731552328 0 0.00134636615774026
"жду" 0.00198090408462422 0.00338980752672863 0.00166125374820377 0.00158282946595334 0 0.0103747892620931 0.008975854950184 0.00269273231548052
"женской" 0.00594271225387267 0.000677961505345726 0.00249188062230565 0.0110798062616734 0 0 0.00299195165006134 0.00134636615774026
"живая" 0.00297135612693633 0.00542369204276581 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0 0.00269273231548052
"живое" 0.00297135612693633 0.00271184602138291 0.00249188062230565 0.00158282946595334 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00403909847322078
"житинский" 0 0.0128812686015688 0 0 0 0 0 0
"задумался" 0.000990452042312111 0.000677961505345726 0.00747564186691696 0 0.00694107031304227 0 0.00299195165006134 0.0067318307887013
"закона" 0.00495226021156056 0.00406776903207436 0.000830626874101885 0.00791414732976669 0 0.00518739463104656 0 0
"захотел" 0.00198090408462422 0.00338980752672863 0.00249188062230565 0.00474848839786001 0.00347053515652114 0 0 0.0067318307887013
"звонит" 0 0.000677961505345726 0.00747564186691696 0.00158282946595334 0.0138821406260845 0 0.0119678066002453 0
"здравствуйте" 0.00297135612693633 0.00203388451603718 0.00415313437050942 0.00158282946595334 0 0.00778109194656984 0.00299195165006134 0.00403909847322078
"известном" 0.00198090408462422 0.00881349956949444 0.000830626874101885 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0
"интеллигенции" 0 0.00610165354811154 0.00332250749640754 0.00633131786381335 0.00347053515652114 0 0.00299195165006134 0
"интерес" 0.00495226021156056 0.00271184602138291 0.00249188062230565 0.00633131786381335 0 0 0.00299195165006134 0.00269273231548052
"казни" 0.00198090408462422 0.00271184602138291 0.00664501499281508 0.00158282946595334 0.00694107031304227 0 0.00299195165006134 0.00134636615774026
"катаева" 0 0.0128812686015688 0 0 0 0 0 0
"квартира" 0.00594271225387267 0.000677961505345726 0.00415313437050942 0.00158282946595334 0.0104116054695634 0 0.00299195165006134 0.00269273231548052
"кивнула" 0.00594271225387267 0 0.00581438811871319 0.00158282946595334 0 0.0103747892620931 0 0.00134636615774026
"кладет" 0 0 0.00166125374820377 0.00316565893190668 0 0.0103747892620931 0.017951709900368 0.0067318307887013
"клон" 0 0 0 0 0.00347053515652114 0 0 0.0242345908393247
"книгой" 0.000990452042312111 0.00610165354811154 0 0.00316565893190668 0.00694107031304227 0.00778109194656984 0.00299195165006134 0.00134636615774026
"кожи" 0.00198090408462422 0.000677961505345726 0.000830626874101885 0.00158282946595334 0 0.00518739463104656 0.0119678066002453 0.0107709292619221
"коленях" 0.000990452042312111 0.00135592301069145 0.00332250749640754 0 0.00347053515652114 0.00518739463104656 0 0.0121172954196623
"компании" 0.00594271225387267 0 0.00415313437050942 0.00633131786381335 0.00694107031304227 0.00259369731552328 0 0.00134636615774026
"корень" 0 0.00406776903207436 0.00332250749640754 0.00158282946595334 0.00347053515652114 0 0.0149597582503067 0.00269273231548052
"коридор" 0.000990452042312111 0.00135592301069145 0.000830626874101885 0.00158282946595334 0.00694107031304227 0.0103747892620931 0.00598390330012267 0.00807819694644155
"короче" 0.00396180816924844 0.000677961505345726 0.00249188062230565 0.0126626357276267 0 0.00259369731552328 0.00598390330012267 0
"красную" 0.000990452042312111 0 0.00498376124461131 0 0.00347053515652114 0.00518739463104656 0.0149597582503067 0.00538546463096104
"крест" 0.00297135612693633 0.00203388451603718 0.00415313437050942 0.00474848839786001 0 0 0.0149597582503067 0
"кричал" 0.000990452042312111 0.00406776903207436 0.00415313437050942 0 0.00347053515652114 0.00259369731552328 0 0.0067318307887013
"крыму" 0.00396180816924844 0.00203388451603718 0.00415313437050942 0.00474848839786001 0.00694107031304227 0 0.00299195165006134 0.00134636615774026
"ландау" 0 0 0 0 0 0 0 0.0255809569970649
"литературой" 0.000990452042312111 0.00542369204276581 0.000830626874101885 0.00633131786381335 0.0138821406260845 0 0 0.00134636615774026
"маски" 0.00198090408462422 0.00271184602138291 0.00332250749640754 0.00791414732976669 0 0.00518739463104656 0 0.00269273231548052
"масса" 0.000990452042312111 0.00677961505345726 0.00166125374820377 0.00474848839786001 0 0 0 0.00403909847322078
"маша" 0.000990452042312111 0.000677961505345726 0.00166125374820377 0 0.00347053515652114 0 0 0.0188491262083636
"мечтал" 0.00495226021156056 0.00474573053742009 0.00166125374820377 0.00474848839786001 0.00347053515652114 0 0 0.00134636615774026
"миллионы" 0.00198090408462422 0.00271184602138291 0.00332250749640754 0.00158282946595334 0.00694107031304227 0.0103747892620931 0.00299195165006134 0.00134636615774026
"моде" 0 0.00338980752672863 0.00332250749640754 0.00949697679572003 0.00347053515652114 0.00518739463104656 0 0.00134636615774026
"московских" 0.00396180816924844 0.00338980752672863 0.00166125374820377 0.00316565893190668 0.0173526757826057 0 0.00299195165006134 0
