"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"образ" 0.00198090408462422 0.0379658442993607 0.0136165577342048 0.00835230001461653 0.0116287762374264 0.0284909303871601 0.0277642812521691 0.00518739463104656 0.008975854950184 0.00403909847322078
"отца" 0.0247613010578028 0.0203388451603718 0.0240908329143623 0.00417615000730826 0.014120656859732 0.00316565893190668 0.00694107031304227 0.0207495785241862 0.0119678066002453 0.0134636615774026
"руками" 0.00693316429618478 0.00406776903207436 0.0167588402882521 0.00626422501096239 0.0207656718525471 0.00316565893190668 0.0104116054695634 0.0285306704707561 0.0239356132004907 0.0565473786250909
"слава" 0.00693316429618478 0.0115253455908773 0.0146639852522205 0.00417615000730826 0.00415313437050942 0.0158282946595334 0.0138821406260845 0.0129684865776164 0.101726356102085 0.0336591539435065
"хочешь" 0.0297135612693633 0.00474573053742009 0.0167588402882521 0.0146165250255789 0.0240881793489547 0.0110798062616734 0.0104116054695634 0.018155881208663 0.00299195165006134 0.0215418585238441
"акимуды" 0 0 0 0 0.10133647864043 0 0 0 0 0
"водки" 0.00198090408462422 0.00406776903207436 0.00837942014412603 0.00626422501096239 0.0166125374820377 0.0823071322295736 0.0416464218782536 0.0155621838931397 0.0149597582503067 0.0107709292619221
"менее" 0.0128758765500574 0.0284743832245205 0.00733199262611027 0.0125284500219248 0.00913689561512073 0.0379879071828801 0.0347053515652114 0.0103747892620931 0 0.0067318307887013
"оказался" 0.0168376847193059 0.0122033070962231 0.0157114127702363 0.0208807500365413 0.0157819106079358 0.0221596125233467 0.0381758867217325 0.0129684865776164 0.00598390330012267 0.0148100277351428
"последний" 0.0168376847193059 0.0128812686015688 0.0146639852522205 0.00417615000730826 0.021596298726649 0.0189939535914401 0.0138821406260845 0.018155881208663 0.0329114681506747 0.0134636615774026
"рукой" 0.00693316429618478 0.00677961505345726 0.0146639852522205 0.0250569000438496 0.0174431643561396 0.0110798062616734 0.00694107031304227 0.0337180651018026 0.0329114681506747 0.0336591539435065
"увидел" 0.0247613010578028 0.014915153117606 0.0167588402882521 0.0104403750182707 0.0232575524748528 0.0158282946595334 0.0104116054695634 0.00778109194656984 0.00598390330012267 0.00942456310418181
"великий" 0 0.0196608836550261 0.012569130216189 0.00208807500365413 0.00581438811871319 0.00791414732976669 0.0138821406260845 0.0103747892620931 0.008975854950184 0.0740501386757142
"возле" 0.000990452042312111 0.00271184602138291 0.0209485503603151 0.0125284500219248 0.014120656859732 0.0126626357276267 0.0242937460956479 0.0207495785241862 0.04487927475092 0.0457764493631688
"города" 0.0108949724654332 0.00949146107484017 0.0209485503603151 0.0187926750328872 0.0157819106079358 0.0522333723764602 0.0173526757826057 0.00259369731552328 0.00598390330012267 0.00807819694644155
"решил" 0.0257517531001149 0.0115253455908773 0.0146639852522205 0.0187926750328872 0.0191044181043433 0.0221596125233467 0.0138821406260845 0.0155621838931397 0.017951709900368 0.00134636615774026
"сердце" 0.00594271225387267 0.0135592301069145 0.0261856879503938 0.0187926750328872 0.00830626874101885 0.0221596125233467 0.0104116054695634 0.0207495785241862 0.0388953714507974 0.0161563938928831
"чтоб" 0.00792361633849689 0.00677961505345726 0.0628456510809452 0.0438495750767368 0 0.00158282946595334 0.00694107031304227 0.00518739463104656 0.0209436615504293 0.0121172954196623
"главное" 0.0207994928885543 0.0311862292459034 0.0104742751801575 0.0125284500219248 0.00747564186691696 0.0126626357276267 0.0277642812521691 0.0103747892620931 0.0119678066002453 0.00403909847322078
"идет" 0.017828136761618 0 0.00104742751801575 0 0.0323944480899735 0.0348222482509734 0.0208232109391268 0.0363117624173259 0.0299195165006133 0.0121172954196623
"консул" 0 0 0 0 0.0988445980181243 0 0 0 0 0
"марго" 0.000990452042312111 0.000677961505345726 0.117311882017764 0 0.00249188062230565 0 0 0.00518739463104656 0 0
"ответ" 0.0108949724654332 0.0250845756977919 0.0240908329143623 0.0187926750328872 0.0199350449784452 0 0.0208232109391268 0.0129684865776164 0.008975854950184 0.00134636615774026
"прежде" 0.0247613010578028 0.0413556518260893 0.00733199262611027 0.00835230001461653 0.00498376124461131 0.0189939535914401 0.00347053515652114 0 0 0.00403909847322078
"ради" 0.0188185888039301 0.0122033070962231 0.0178062678062678 0.0250569000438496 0.00747564186691696 0.01424546519358 0.0173526757826057 0.00518739463104656 0.04487927475092 0.0175027600506234
"русская" 0 0.0183049606443346 0.00523713759007877 0.00417615000730826 0.0149512837338339 0.0522333723764602 0.0277642812521691 0.0207495785241862 0.0299195165006133 0.0107709292619221
"страны" 0.000990452042312111 0.0108473840855316 0.00418971007206301 0.00417615000730826 0.035716955586381 0.0459020545126468 0.0312348164086902 0 0.0209436615504293 0.0107709292619221
"хуже" 0.0406085337347966 0.0101694225801859 0.0115217026981733 0.0208807500365413 0.0132900299856302 0.0237424419893001 0 0.00518739463104656 0.0149597582503067 0.00538546463096104
"язык" 0.0118854245077453 0.00813553806414872 0.00523713759007877 0.00208807500365413 0.0191044181043433 0.0490677134445535 0.0347053515652114 0.00778109194656984 0.0209436615504293 0.0201954923661039
"нового" 0.0158472326769938 0.0277964217191748 0.00733199262611027 0.0125284500219248 0.0124594031115283 0.01424546519358 0.0485874921912959 0.0103747892620931 0.00598390330012267 0.00538546463096104
"однажды" 0.0247613010578028 0.0101694225801859 0.0157114127702363 0.031321125054812 0.00913689561512073 0.0300737598531134 0.0208232109391268 0.0207495785241862 0.00299195165006134 0.00403909847322078
"смерть" 0.0108949724654332 0.0305082677405577 0.00837942014412603 0.0271449750475037 0.0182737912302415 0.00949697679572003 0.00347053515652114 0.00518739463104656 0.017951709900368 0.00538546463096104
"должны" 0.0198090408462422 0.0115253455908773 0.0240908329143623 0.00626422501096239 0.0199350449784452 0.0110798062616734 0.0173526757826057 0.0155621838931397 0.017951709900368 0.00807819694644155
"легко" 0.0237708490154907 0.0142371916122603 0.0115217026981733 0.0208807500365413 0.00913689561512073 0.0205767830573934 0.0138821406260845 0.0363117624173259 0 0.0121172954196623
"самая" 0.0257517531001149 0.029830306235212 0.0157114127702363 0.00417615000730826 0.00415313437050942 0.0158282946595334 0.00694107031304227 0.0103747892620931 0.008975854950184 0.00807819694644155
"хочет" 0.0118854245077453 0.0189829221496803 0.0136165577342048 0.00835230001461653 0.0191044181043433 0.0332394187850201 0.0104116054695634 0.00518739463104656 0.008975854950184 0.0107709292619221
"власти" 0.00495226021156056 0.0122033070962231 0.00104742751801575 0.0146165250255789 0.029071940593566 0.0585646902402735 0.0242937460956479 0.00259369731552328 0.00598390330012267 0.00403909847322078
"говорили" 0.0307040133116754 0.0189829221496803 0.0136165577342048 0.00626422501096239 0.0157819106079358 0.0158282946595334 0.0138821406260845 0.00778109194656984 0 0.0067318307887013
"домой" 0.0118854245077453 0.00271184602138291 0.0261856879503938 0.0187926750328872 0.0232575524748528 0.0205767830573934 0.0347053515652114 0.0129684865776164 0.00598390330012267 0.0107709292619221
"месте" 0.0207994928885543 0.0122033070962231 0.0199011228422993 0.0208807500365413 0.0107981493633245 0.0174111241254867 0.0173526757826057 0.0155621838931397 0.017951709900368 0.00942456310418181
"пол" 0.00396180816924844 0.00203388451603718 0.0136165577342048 0.0104403750182707 0.014120656859732 0.00158282946595334 0.0138821406260845 0.0285306704707561 0.0119678066002453 0.072703772517974
"руках" 0.00693316429618478 0.00881349956949444 0.0209485503603151 0.0167046000292331 0.0124594031115283 0.00316565893190668 0.0104116054695634 0.0311243677862793 0.035903419800736 0.0323127877857662
"семь" 0.00990452042312111 0.0115253455908773 0.0366599631305514 0.0208807500365413 0.00498376124461131 0.00474848839786001 0.0104116054695634 0.0233432758397095 0.017951709900368 0.0228882246815844
"сын" 0.0148567806346817 0.0115253455908773 0.0576085134908664 0.0104403750182707 0.00996752248922262 0.00474848839786001 0.00694107031304227 0.0103747892620931 0.00299195165006134 0.00269273231548052
"гитлер" 0.00495226021156056 0.00135592301069145 0 0 0.00166125374820377 0 0 0.00259369731552328 0.00299195165006134 0.140022080404987
"москва" 0.00990452042312111 0.00949146107484017 0.00104742751801575 0 0.0465151049497055 0.0158282946595334 0.0381758867217325 0 0.017951709900368 0.00942456310418181
"некоторые" 0.0108949724654332 0.0135592301069145 0.012569130216189 0.0146165250255789 0.0274106868453622 0.0316565893190668 0.0242937460956479 0.0103747892620931 0 0.00134636615774026
"тело" 0.008914068380809 0.0101694225801859 0.012569130216189 0.00626422501096239 0.0174431643561396 0.0126626357276267 0.0138821406260845 0.0155621838931397 0.0209436615504293 0.0403909847322078
"земле" 0.00396180816924844 0.0115253455908773 0.00837942014412603 0.00417615000730826 0.0240881793489547 0.0221596125233467 0.0138821406260845 0.0103747892620931 0.0149597582503067 0.036351886258987
"каких" 0.0168376847193059 0.0196608836550261 0.0303753980224568 0.0354972750621202 0.00581438811871319 0.00633131786381335 0.0208232109391268 0 0.00598390330012267 0.00403909847322078
"самых" 0.00594271225387267 0.0399997288153979 0.00628456510809452 0.0167046000292331 0.00747564186691696 0.0221596125233467 0.0138821406260845 0 0.00299195165006134 0.00942456310418181
"лицом" 0.00297135612693633 0.00813553806414872 0.0136165577342048 0.0229688250401954 0.0149512837338339 0.00949697679572003 0.0277642812521691 0.0285306704707561 0.008975854950184 0.036351886258987
"понять" 0.0217899449308664 0.0230506911817547 0.00942684766214178 0.00626422501096239 0.014120656859732 0.0158282946595334 0.0138821406260845 0.00518739463104656 0.008975854950184 0.0107709292619221
"рот" 0.00693316429618478 0.00406776903207436 0.00733199262611027 0.00835230001461653 0.0124594031115283 0.0158282946595334 0.0242937460956479 0.046686551679419 0.0329114681506747 0.036351886258987
"стране" 0.00693316429618478 0.00813553806414872 0.00733199262611027 0.00835230001461653 0.0265800599712603 0.0538162018424135 0.0312348164086902 0 0.00598390330012267 0.0067318307887013
"вижу" 0.0118854245077453 0.0115253455908773 0.0136165577342048 0.00835230001461653 0.0174431643561396 0.00474848839786001 0.0104116054695634 0.0207495785241862 0.0478712264009814 0.0188491262083636
"другое" 0.0148567806346817 0.0271184602138291 0.00733199262611027 0.00626422501096239 0.0116287762374264 0.0221596125233467 0.0104116054695634 0.00518739463104656 0.00598390330012267 0.0148100277351428
"интересно" 0.0158472326769938 0.0359319597833235 0.00628456510809452 0.00417615000730826 0.014120656859732 0.00633131786381335 0.0138821406260845 0.0129684865776164 0.00598390330012267 0.00269273231548052
"каким" 0.0148567806346817 0.0244066141924462 0.0219959778783308 0.0271449750475037 0.00664501499281508 0.00791414732976669 0 0.0103747892620931 0.00598390330012267 0.00942456310418181
"правильно" 0.0277326571847391 0.0162710761282974 0.0188536953242836 0.00835230001461653 0.00581438811871319 0.00633131786381335 0 0.0129684865776164 0.0508631780510427 0.00538546463096104
"тема" 0.000990452042312111 0.049491189890238 0.00209485503603151 0.00417615000730826 0.00913689561512073 0.01424546519358 0.00694107031304227 0.0103747892620931 0.00299195165006134 0.00807819694644155
"трудно" 0.00792361633849689 0.0155931146229517 0.00837942014412603 0.0146165250255789 0.0107981493633245 0.0300737598531134 0.0312348164086902 0.0285306704707561 0.0119678066002453 0.0121172954196623
"че" 0.000990452042312111 0 0.0628456510809452 0 0.0257494330971584 0.0284909303871601 0.00347053515652114 0 0 0
"зал" 0 0.00271184602138291 0 0.00417615000730826 0.0282413137194641 0.0110798062616734 0.00694107031304227 0.0155621838931397 0.053855129701104 0.0498155478363896
"литературе" 0.00594271225387267 0.056948766449041 0 0.00208807500365413 0.00498376124461131 0.00791414732976669 0.0138821406260845 0.00778109194656984 0 0.00134636615774026
"москву" 0.00990452042312111 0.00881349956949444 0.012569130216189 0.0187926750328872 0.035716955586381 0.00791414732976669 0.0242937460956479 0 0.0119678066002453 0.00942456310418181
"никак" 0.0316944653539876 0.00881349956949444 0.0282805429864253 0.0167046000292331 0.00913689561512073 0.00949697679572003 0.0104116054695634 0.00778109194656984 0.017951709900368 0.00134636615774026
"одну" 0.0108949724654332 0.0216947681710632 0.0167588402882521 0.0167046000292331 0.00664501499281508 0.0110798062616734 0.0208232109391268 0.0207495785241862 0.0119678066002453 0.0134636615774026
"первых" 0.0148567806346817 0.0359319597833235 0.0115217026981733 0.0104403750182707 0.00332250749640754 0.00949697679572003 0.00694107031304227 0.00518739463104656 0.0209436615504293 0.0067318307887013
"прекрасно" 0.0217899449308664 0.0284743832245205 0.00418971007206301 0 0.00415313437050942 0.00316565893190668 0.0138821406260845 0.064842432888082 0.008975854950184 0.00403909847322078
"россию" 0.00594271225387267 0.0142371916122603 0.00523713759007877 0.00208807500365413 0.0307331943417697 0.0427363955807401 0.0173526757826057 0.00259369731552328 0.008975854950184 0.00538546463096104
"хочется" 0.00990452042312111 0.0257625372031376 0.00104742751801575 0.00835230001461653 0.0132900299856302 0.0237424419893001 0.0381758867217325 0.0129684865776164 0.017951709900368 0.00538546463096104
"человеком" 0.0118854245077453 0.0237286526871004 0.00733199262611027 0.0104403750182707 0.0149512837338339 0.0221596125233467 0.0312348164086902 0.00778109194656984 0.008975854950184 0.00538546463096104
"ясно" 0.035656273523236 0.0115253455908773 0.0136165577342048 0.0146165250255789 0.00415313437050942 0.0126626357276267 0.0208232109391268 0.0103747892620931 0.0329114681506747 0.00403909847322078
"понятно" 0.0277326571847391 0.0162710761282974 0.0157114127702363 0.0104403750182707 0.00996752248922262 0.0221596125233467 0.00347053515652114 0.0103747892620931 0.0119678066002453 0.00269273231548052
"пошли" 0.0168376847193059 0.00542369204276581 0.0251382604323781 0.00835230001461653 0.0182737912302415 0.00949697679572003 0.00694107031304227 0.0103747892620931 0.00598390330012267 0.0269273231548052
"странно" 0.0316944653539876 0.0155931146229517 0.00733199262611027 0.0146165250255789 0.014120656859732 0.0126626357276267 0.00347053515652114 0.00518739463104656 0 0.0161563938928831
"государь" 0 0.000677961505345726 0.00104742751801575 0 0 0 0 0 0.308171019956318 0.00403909847322078
